country	year	unem	infl	gdp	uneml	infll	gdpl	trade	capmob	oild	Icc_2	Icc_3	Icc_4	Icc_5	Icc_6	Icc_7	Icc_8	Icc_9	Icc_10	Icc_11	Icc_12	Icc_13	Icc_14	per6673	per7479	per8084	per8690	corp	leftlab	clint	demand
375.0	1970	1.9	2.8	7.9	2.8	2.2	9.6	47.38203	2.0	0.004769	0	0	0	0	0	0	0	0	1	0	0	0	0	1.0	0.0	0.0	0.0	3.4448743	2.660518	9.16515	161.0989
375.0	1971	2.2	6.5	2.1	1.9	2.8	7.9	52.59821	2.0	0.005487	0	0	0	0	0	0	0	0	1	0	0	0	0	1.0	0.0	0.0	0.0	3.5405107	2.5886168	9.165026	199.8732
375.0	1972	2.5	7.1	7.6	2.2	6.5	2.1	50.48052	2.0	0.005988	0	0	0	0	0	0	0	0	1	0	0	0	0	1.0	0.0	0.0	0.0	3.658837	2.9971638	10.966134	267.54675
375.0	1973	2.3	10.7	6.7	2.5	7.1	7.6	50.74626	3.0	0.00802	0	0	0	0	0	0	0	0	1	0	0	0	0	1.0	0.0	0.0	0.0	3.862574	3.210933	12.402467	304.47757
375.0	1974	1.7	16.9	3.0	2.3	10.7	6.7	51.49655	3.0	0.027633	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	1.0	0.0	0.0	3.99548	3.210933	12.829219	41.197243
375.0	1975	2.2	17.9	1.2	1.7	16.9	3.0	58.73077	3.0	0.027404	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	1.0	0.0	0.0	3.9383094	2.8591137	11.260075	-17.619232
375.0	1976	3.8	14.4	0.3	2.2	17.9	1.2	53.37948	4.0	0.030567	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	1.0	0.0	0.0	4.0175867	2.4636579	9.897959	266.8974
375.0	1977	5.8	12.6	0.2	3.8	14.4	0.3	52.09085	3.0	0.032765	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	1.0	0.0	0.0	4.057783	2.823163	11.455783	187.52705
375.0	1978	7.2	7.8	2.6	5.8	12.6	0.2	55.15342	3.0	0.029113	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	1.0	0.0	0.0	3.8955798	2.823163	10.997857	226.12901
375.0	1979	5.9	7.5	7.4	7.2	7.8	2.6	55.9532	3.0	0.046224	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	1.0	0.0	0.0	3.9285436	2.6347327	10.350662	179.05025
375.0	1980	4.6	11.6	5.6	5.9	7.5	7.4	61.35039	3.0	0.068688	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	1.0	0.0	3.8950934	2.6347327	10.26253	73.620476
375.0	1981	5.1	12.0	1.8	4.6	11.6	5.6	66.6819	3.0	0.064404	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	1.0	0.0	3.9512527	2.6347327	10.410495	113.35923
375.0	1982	5.4	9.6	3.0	5.1	12.0	1.8	65.71604	3.0	0.057407	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	1.0	0.0	3.9661841	2.6347327	10.449835	-19.714813
375.0	1983	5.4	8.3	2.9	5.4	9.6	3.0	61.49152	3.0	0.049933	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	1.0	0.0	3.7305102	2.6950305	10.053839	166.0271
375.0	1984	5.2	7.1	3.0	5.4	8.3	2.9	60.64693	3.0	0.042008	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	1.0	0.0	3.763035	2.6950305	10.141494	285.04056
375.0	1985	5.0	5.9	3.3	5.2	7.1	3.0	58.25233	2.0	0.044198	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	3.7562525	2.6950305	10.123215	203.88316
375.0	1986	5.4	2.9	2.1	5.0	5.9	3.3	57.31776	2.0	0.019862	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	1.0	3.7721677	2.6950305	10.166107	171.95328
375.0	1987	5.1	4.1	4.0	5.4	2.9	2.1	51.93765	3.0	0.030247	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	1.0	3.7961078	2.238781	8.498653	176.58801
375.0	1988	4.6	5.1	5.2	5.1	4.1	4.0	50.27617	3.0	0.01832	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	1.0	3.6992102	2.238781	8.281721	226.24277
375.0	1989	3.445606	6.6	5.4	4.6	5.1	5.2	49.78667	3.0	0.01832	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	1.0	3.790362	2.238781	8.48579	164.296
375.0	1990	3.5541196	6.1	0.4	3.445606	6.6	5.4	48.981815	3.0	0.01832	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	1.0	3.7395358	2.238781	8.372002	117.55636
380.0	1966	1.4	6.4	2.0909698	1.1	6.0	3.8212667	44.78557	2.0	0.004483	0	0	0	0	0	0	0	0	0	1	0	0	0	1.0	0.0	0.0	0.0	4.0353675	3.4785042	14.037043	241.84207
380.0	1967	1.7	4.3	3.3656263	1.4	6.4	2.0909698	43.72852	2.0	0.004367	0	0	0	0	0	0	0	0	0	1	0	0	0	1.0	0.0	0.0	0.0	4.0651565	3.4785042	14.140664	161.79552
380.0	1968	2.0	1.9	3.6	1.7	4.3	3.3656263	42.46237	2.0	0.004762	0	0	0	0	0	0	0	0	0	1	0	0	0	1.0	0.0	0.0	0.0	4.088839	3.5274959	14.423363	242.0355
380.0	1969	1.7	2.7	5.0	2.0	1.9	3.6	43.51757	2.0	0.004986	0	0	0	0	0	0	0	0	0	1	0	0	0	1.0	0.0	0.0	0.0	4.1314397	3.5274959	14.573636	230.64313
380.0	1970	1.4	7.0	6.5	1.7	2.7	5.0	46.27839	2.0	0.00516	0	0	0	0	0	0	0	0	0	1	0	0	0	1.0	0.0	0.0	0.0	4.1748405	3.5425704	14.789666	157.34653
380.0	1971	2.0	7.4	0.9	1.4	7.0	6.5	48.77312	2.0	0.005982	0	0	0	0	0	0	0	0	0	1	0	0	0	1.0	0.0	0.0	0.0	4.2123876	3.5425704	14.922679	185.33786
380.0	1972	2.0	6.0	2.3	2.0	7.4	0.9	47.52033	2.0	0.006044	0	0	0	0	0	0	0	0	0	1	0	0	0	1.0	0.0	0.0	0.0	4.268965	3.5425704	15.123108	251.85776
380.0	1973	1.9	6.7	4.0	2.0	6.0	2.3	46.86441	2.0	0.008053	0	0	0	0	0	0	0	0	0	1	0	0	0	1.0	0.0	0.0	0.0	4.1705723	3.4728513	14.483777	281.18646
380.0	1974	1.5	9.9	3.2	1.9	6.7	4.0	52.04547	1.0	0.027017	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1.0	0.0	0.0	4.2746973	3.4728513	14.845388	41.63638
380.0	1975	1.4	9.8	2.6	1.5	9.9	3.2	65.1786	1.0	0.029468	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1.0	0.0	0.0	4.2497506	3.4728513	14.758752	-19.55358
380.0	1976	1.2	10.3	1.1	1.4	9.8	2.6	56.49882	1.0	0.031083	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1.0	0.0	0.0	4.3289194	2.4625669	10.660254	282.4941
380.0	1977	1.2	11.4	-1.6	1.2	10.3	1.1	56.97875	1.0	0.034047	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1.0	0.0	0.0	4.392342	2.4625669	10.816436	205.12349
380.0	1978	1.6	10.0	1.8	1.2	11.4	-1.6	56.4408	1.0	0.030771	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1.0	0.0	0.0	4.3159614	2.689774	11.608961	231.40727
380.0	1979	1.5	7.2	3.8	1.6	10.0	1.8	55.41762	1.0	0.045256	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1.0	0.0	0.0	4.356037	2.3343103	10.168343	177.3364
380.0	1980	1.4	13.7	1.7	1.5	7.2	3.8	61.8139	1.0	0.066078	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	1.0	0.0	4.3708997	2.3343103	10.203036	74.17668
380.0	1981	2.5	12.1	-0.3	1.4	13.7	1.7	61.51982	1.0	0.061124	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	1.0	0.0	4.4075365	2.6370137	11.622734	104.5837
380.0	1982	3.1	8.6	0.8	2.5	12.1	-0.3	60.16333	1.0	0.057274	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	1.0	0.0	4.42237	3.3503714	14.816582	-18.049
380.0	1983	3.5	8.9	2.4	3.1	8.6	0.8	64.76091	1.0	0.044233	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	1.0	0.0	4.058469	3.3503714	13.597378	174.85446
380.0	1984	3.1	8.0	3.4	3.5	8.9	2.4	68.5121	1.0	0.036722	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	1.0	0.0	4.091403	3.3503714	13.70772	322.00687
380.0	1985	2.8	7.4	2.2	3.1	8.0	3.4	68.25501	1.0	0.037887	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	4.1394653	3.3560243	13.892146	238.89255
380.0	1986	2.6	4.3	2.3	2.8	7.4	2.2	68.22753	1.0	0.017814	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	1.0	4.0909104	3.3560243	13.729195	204.68259
380.0	1987	1.9	4.2	2.9	2.6	4.3	2.3	62.7877	1.0	0.020466	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	1.0	4.1216507	3.3560243	13.832359	213.4782
380.0	1988	1.6	5.8	2.3	1.9	4.2	2.9	61.83354	1.0	0.015156	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	1.0	4.08035	3.5237274	14.378041	278.25095
380.0	1989	0.6847802	6.4	2.4	1.6	5.8	2.3	63.4549	1.0	0.015156	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	1.0	4.07972	3.5237274	14.375821	209.40117
380.0	1990	1.5075377	10.5	0.6	0.6847802	6.4	2.4	63.819324	1.0	0.015156	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	1.0	4.0662227	3.5237274	14.32826	153.16638
385.0	1966	0.8	3.3	3.7861464	1.1	5.0	5.285807	82.25382	2.0	0.002799	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0.0	0.0	0.0	3.6015205	2.209971	7.9592557	444.17065
385.0	1967	0.8	4.4	6.2568583	0.8	3.3	3.7861464	83.08898	2.0	0.002729	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0.0	0.0	0.0	3.603006	2.209971	7.9625382	307.42923
385.0	1968	1.1	3.5	2.3	0.8	4.4	6.2568583	85.66164	2.0	0.002994	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0.0	0.0	0.0	3.6046076	2.209971	7.9660783	488.2713
385.0	1969	1.0	3.1	6.4	1.1	3.5	2.3	84.23661	2.0	0.002925	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0.0	0.0	0.0	3.6113167	2.260847	8.164635	446.45404
385.0	1970	0.8	10.6	6.7	1.0	3.1	6.4	82.44259	2.0	0.003564	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0.0	0.0	0.0	3.6206076	2.260847	8.18564	280.3048
385.0	1971	0.8	6.2	4.6	0.8	10.6	6.7	84.91699	2.0	0.003701	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0.0	0.0	0.0	3.640286	3.267462	11.894496	322.68457
385.0	1972	1.7	7.2	5.2	0.8	6.2	4.6	83.66345	2.0	0.003346	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0.0	0.0	0.0	3.6538298	2.5484514	9.311607	443.41632
385.0	1973	1.5	7.5	4.1	1.7	7.2	5.2	80.62762	2.0	0.004458	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0.0	0.0	0.0	3.4661446	3.3955946	11.769622	483.7657
385.0	1974	1.5	9.4	5.2	1.5	7.5	4.1	87.61421	1.0	0.014172	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0.0	3.4977105	3.3955946	11.876807	70.09137
385.0	1975	2.3	11.7	4.2	1.5	9.4	5.2	95.4297	1.0	-0.0036	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0.0	3.4836292	3.3955946	11.828993	-28.628912
385.0	1976	1.8	9.1	6.8	2.3	11.7	4.2	90.33502	1.0	-0.01165	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0.0	3.5240781	3.3955946	11.966341	451.6751
385.0	1977	1.5	9.1	3.6	1.8	9.1	6.8	91.72334	1.0	-0.00944	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0.0	3.5370731	3.1770153	11.237335	330.20404
385.0	1978	1.7	8.1	4.5	1.5	9.1	3.6	90.33905	1.0	-0.01669	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0.0	3.49251	3.1770153	11.095758	370.3901
385.0	1979	2.0	4.8	5.1	1.7	8.1	4.5	82.75804	1.0	-0.02816	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1.0	0.0	0.0	3.5320337	3.1770153	11.221325	264.82574
385.0	1980	1.7	10.9	4.2	2.0	4.8	5.1	85.70865	1.0	-0.07046	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0.0	3.3832102	3.1770153	10.74851	102.85038
385.0	1981	2.0	13.6	0.9	1.7	10.9	4.2	88.46642	1.0	-0.08273	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0.0	3.439342	2.1169457	7.2809005	150.39293
385.0	1982	2.6	11.3	0.3	2.0	13.6	0.9	87.5138	1.0	-0.08613	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0.0	3.454047	2.8359566	9.795527	-26.25414
385.0	1983	3.3	8.4	3.9	2.6	11.3	0.3	85.11059	1.0	-0.10316	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0.0	3.0748422	1.6776303	5.1584487	229.7986
385.0	1984	3.1	6.2	3.8	3.3	8.4	3.9	83.61769	1.0	-0.11781	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	1.0	0.0	3.0817614	1.6776303	5.1700563	393.00314
385.0	1985	2.6	5.7	5.3	3.1	6.2	3.8	85.50693	1.0	-0.1167	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	3.0448406	1.8924409	5.762181	299.27423
385.0	1986	2.0	7.2	4.2	2.6	5.7	5.3	85.75997	1.0	-0.05159	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	1.0	3.0844865	3.050767	9.410049	257.2799
385.0	1987	2.1	8.7	3.4	2.0	7.2	4.2	79.00841	1.0	-0.08986	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	1.0	3.1079173	3.050767	9.481531	268.6286
385.0	1988	3.2	6.7	1.1	2.1	8.7	3.4	73.38462	1.0	-0.08212	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	1.0	3.0746033	3.050767	9.379898	330.2308
385.0	1989	4.9187937	4.6	0.4	3.2	6.7	1.1	73.8637	1.0	-0.08212	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	1.0	3.0811734	2.849221	8.778944	243.75021
385.0	1990	5.2287583	4.1	1.8	4.9187937	4.6	0.4	79.65617	1.0	-0.08212	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	0.0	0.0	1.0	2.9232442	1.8504657	5.4093633	191.17482
390.0	1966	2.3	6.7	2.7412403	2.4	7.5	4.5550656	62.28668	3.0	0.004386	0	0	0	0	0	0	0	0	0	0	0	1	0	1.0	0.0	0.0	0.0	3.8826265	2.9226346	11.347499	336.34808
390.0	1967	2.7	6.9	3.4212093	2.3	6.7	2.7412403	58.78237	3.0	0.004421	0	0	0	0	0	0	0	0	0	0	0	1	0	1.0	0.0	0.0	0.0	3.8942459	2.9226346	11.381457	217.49478
390.0	1968	5.0	8.6	3.8	2.7	6.9	3.4212093	56.86628	2.0	0.004791	0	0	0	0	0	0	0	0	0	0	0	1	0	1.0	0.0	0.0	0.0	3.9091315	1.6332748	6.384686	324.1378
390.0	1969	3.9	4.2	6.5	5.0	8.6	3.8	56.77313	2.0	0.005298	0	0	0	0	0	0	0	0	0	0	0	1	0	1.0	0.0	0.0	0.0	3.916059	1.6332748	6.3960004	300.89758
390.0	1970	2.9	5.8	2.3	3.9	4.2	6.5	57.00761	2.0	0.005974	0	0	0	0	0	0	0	0	0	0	0	1	0	1.0	0.0	0.0	0.0	3.9365973	1.6332748	6.4295454	193.82588
390.0	1971	3.7	5.8	2.7	2.9	5.8	2.3	58.80617	2.0	0.006882	0	0	0	0	0	0	0	0	0	0	0	1	0	1.0	0.0	0.0	0.0	4.0072956	2.982932	11.95349	223.46346
390.0	1972	3.6	6.6	5.3	3.7	5.8	2.7	57.03129	2.0	0.00731	0	0	0	0	0	0	0	0	0	0	0	1	0	1.0	0.0	0.0	0.0	4.0090704	2.982932	11.958785	302.26584
390.0	1973	2.4	9.3	3.6	3.6	6.6	5.3	53.59322	2.0	0.009184	0	0	0	0	0	0	0	0	0	0	0	1	0	1.0	0.0	0.0	0.0	4.028155	1.2961829	5.2212253	321.55933
390.0	1974	5.2	15.3	-0.9	2.4	9.3	3.6	58.96134	1.0	0.03149	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	1.0	0.0	0.0	4.096746	1.2961829	5.310132	47.169075
390.0	1975	6.0	9.6	-0.7	5.2	15.3	-0.9	66.43667	1.0	0.031773	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	1.0	0.0	0.0	4.0727773	2.7888489	11.35836	-19.931002
390.0	1976	5.3	9.0	6.5	6.0	9.6	-0.7	61.09859	1.0	0.031442	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	1.0	0.0	0.0	4.156581	2.7888489	11.592076	305.49295
390.0	1977	6.4	11.1	1.6	5.3	9.0	6.5	62.33729	1.0	0.034451	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	1.0	0.0	0.0	4.2572894	3.067726	13.060197	224.41425
390.0	1978	7.3	10.0	1.5	6.4	11.1	1.6	61.26526	1.0	0.033684	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	1.0	0.0	0.0	4.168655	2.5881457	10.789086	251.18756
390.0	1979	6.1	9.6	3.5	7.3	10.0	1.5	57.73387	1.0	0.042601	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	1.0	0.0	0.0	4.268328	2.9923537	12.772347	184.7484
390.0	1980	6.9	12.3	-0.4	6.1	9.6	3.5	61.31303	1.0	0.060627	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	1.0	0.0	4.309025	2.9923537	12.894126	73.57564
390.0	1981	10.3	11.7	-0.9	6.9	12.3	-0.4	66.47386	1.0	0.055137	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	1.0	0.0	4.3417625	2.982932	12.951182	113.00557
390.0	1982	11.0	10.1	3.0	10.3	11.7	-0.9	72.36322	1.0	0.050544	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	1.0	0.0	4.3771787	1.7160354	7.5113935	-21.708967
390.0	1983	11.4	6.9	2.1	11.0	10.1	3.0	71.87047	1.0	0.038257	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	1.0	0.0	4.0936694	1.7160354	7.0248814	194.05026
390.0	1984	8.5	6.3	3.5	11.4	6.9	2.1	70.32415	1.0	0.03599	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	1.0	0.0	4.1452217	1.6180516	6.707183	330.5235
390.0	1985	7.3	4.7	4.3	8.5	6.3	3.5	72.59833	1.0	0.032321	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	4.2170124	1.6180516	6.8233438	254.09415
390.0	1986	5.5	3.6	3.6	7.3	4.7	4.3	72.94829	1.0	0.012043	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	1.0	4.2460575	1.6180516	6.8703403	218.84486
390.0	1987	6.9	4.0	-0.6	5.5	3.6	3.6	64.36702	1.0	0.014444	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	1.0	4.2258782	1.5859936	6.702216	218.84787
390.0	1988	7.2	4.6	-0.2	6.9	4.0	-0.6	61.44821	1.0	0.009885	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	1.0	4.0742145	1.4993405	6.108635	276.51697
390.0	1989	8.127822	4.8	0.8	7.2	4.6	-0.2	62.47343	0.0	0.009885	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	1.0	4.0164137	1.4993405	6.0219717	206.16232
390.0	1990	8.310439	2.6	1.7	8.127822	4.8	0.8	61.4433	0.0	0.009885	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0	0.0	0.0	1.0	4.0194607	1.4907124	5.99186	147.46393
740.0	1966	0.9	5.1	10.638276	0.8	5.0	5.8193884	20.64122	2.0	0.002849	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0.0	0.0	0.0	2.2560585	0.82510686	1.8614893	111.46259
740.0	1967	1.3	4.0	11.082341	0.9	5.1	10.638276	20.5948	2.0	0.003094	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0.0	0.0	0.0	2.252071	0.881636	1.9855069	76.20077
740.0	1968	1.2	5.3	12.8	1.3	4.0	11.082341	20.05519	2.0	0.003223	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0.0	0.0	0.0	2.2484004	0.881636	1.9822708	114.314575
740.0	1969	1.1	5.2	12.3	1.2	5.3	12.8	20.08211	2.0	0.003398	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0.0	0.0	0.0	2.2512126	0.70639575	1.590247	106.43518
740.0	1970	1.2	7.7	9.8	1.1	5.2	12.3	20.59826	2.0	0.003639	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0.0	0.0	0.0	2.2627308	0.70639575	1.5983834	70.03409
740.0	1971	1.2	6.1	4.2	1.2	7.7	9.8	21.5081	1.0	0.004632	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0.0	0.0	0.0	2.2641437	0.70639575	1.5993814	81.73078
740.0	1972	1.4	4.5	8.4	1.2	6.1	4.2	21.95309	1.0	0.004926	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0.0	0.0	0.0	2.2670546	1.0342646	2.3447342	116.35139
740.0	1973	1.3	11.7	7.9	1.4	4.5	8.4	20.1664	1.0	0.0072	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	0.0	0.0	0.0	2.2191124	1.0342646	2.2951493	120.998405
740.0	1974	1.4	24.5	-1.2	1.3	11.7	7.9	21.53925	1.0	0.025608	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	1.0	0.0	0.0	2.2047265	1.0342646	2.2802703	17.2314
740.0	1975	1.9	11.8	2.6	1.4	24.5	-1.2	29.91749	1.0	0.02473	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	1.0	0.0	0.0	2.199802	1.0342646	2.2751772	-8.975247
740.0	1976	2.0	9.3	4.8	1.9	11.8	2.6	27.42852	1.0	0.026686	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	1.0	0.0	0.0	2.2005014	0.9570081	2.1058977	137.14261
740.0	1977	2.0	8.1	5.3	2.0	9.3	4.8	28.03661	1.0	0.028022	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	1.0	0.0	0.0	2.1931205	0.9570081	2.098834	100.93179
740.0	1978	2.2	3.8	5.1	2.0	8.1	5.3	26.11608	1.0	0.026625	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	1.0	0.0	0.0	2.1381674	0.9570081	2.0462437	107.07592
740.0	1979	2.1	3.6	5.2	2.2	3.8	5.1	22.00218	1.0	0.036379	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	1.0	0.0	0.0	2.1324198	1.1416699	2.4345195	70.406975
740.0	1980	2.0	8.0	4.4	2.1	3.6	5.2	26.31612	0.0	0.052913	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	1.0	0.0	2.3286817	0.88917315	2.0706012	31.579346
740.0	1981	2.2	4.9	3.9	2.0	8.0	4.4	31.21532	0.0	0.0517	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	1.0	0.0	2.3265452	0.88917315	2.0687015	53.066048
740.0	1982	2.4	2.7	2.8	2.2	4.9	3.9	32.51882	0.0	0.048203	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	1.0	0.0	2.3275754	0.88917315	2.0696175	-9.755647
740.0	1983	2.6	1.9	3.2	2.4	2.7	2.8	32.80608	0.0	0.04068	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	1.0	0.0	2.4219775	1.049339	2.5414755	88.576416
740.0	1984	2.7	2.2	5.0	2.6	1.9	3.2	29.7358	0.0	0.041442	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	1.0	0.0	2.416912	1.049339	2.5361602	139.75826
740.0	1985	2.6	2.0	4.7	2.7	2.2	5.0	30.6541	0.0	0.03471	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	1.9483343	1.049339	2.0444634	107.28935
740.0	1986	2.8	0.4	2.5	2.6	2.0	4.7	29.16159	0.0	0.014618	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	1.0	1.9422723	0.72900736	1.4159309	87.48477
740.0	1987	2.9	-0.2	4.4	2.8	0.4	2.5	21.90987	0.0	0.020932	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	1.0	1.9371102	0.72900736	1.4121675	74.49356
740.0	1988	2.5	0.5	5.7	2.9	-0.2	4.4	21.71235	0.0	0.016246	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	1.0	1.9860122	0.72900736	1.4478176	97.70558
740.0	1989	2.2647529	2.3	4.7	2.5	0.5	5.7	23.128798	0.0	0.016246	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	1.0	1.9799844	0.72900736	1.4434232	76.32503
740.0	1990	2.0989976	3.1	5.2	2.2647529	2.3	4.7	20.000303	0.0	0.016246	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	1.0	2.6403139	0.8646772	2.283019	48.00073
